"field_id","itr_form","assessment_year","feature_area","schema_path","field_name","field_type","required","allowed_values","description","source_name","source_url","source_file","verification_status","source_reference"
"IF-2_202-00385","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.InterestGross","InterestGross","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.InterestGross"
"IF-2_202-00386","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IntrstFrmSavingBank","IntrstFrmSavingBank","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IntrstFrmSavingBank"
"IF-2_202-00387","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IntrstFrmTermDeposit","IntrstFrmTermDeposit","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IntrstFrmTermDeposit"
"IF-2_202-00388","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IntrstFrmIncmTaxRefund","IntrstFrmIncmTaxRefund","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IntrstFrmIncmTaxRefund"
"IF-2_202-00389","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.NatofPassThrghIncome","NatofPassThrghIncome","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.NatofPassThrghIncome"
"IF-2_202-00390","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IntrstSec10XIFirstProviso","IntrstSec10XIFirstProviso","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IntrstSec10XIFirstProviso"
"IF-2_202-00391","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IntrstSec10XISecondProviso","IntrstSec10XISecondProviso","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IntrstSec10XISecondProviso"
"IF-2_202-00392","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IntrstSec10XIIFirstProviso","IntrstSec10XIIFirstProviso","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IntrstSec10XIIFirstProviso"
"IF-2_202-00393","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IntrstSec10XIISecondProviso","IntrstSec10XIISecondProviso","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IntrstSec10XIISecondProviso"
"IF-2_202-00394","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IntrstFrmOthers","IntrstFrmOthers","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IntrstFrmOthers"
"IF-2_202-00395","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.RentFromMachPlantBldgs","RentFromMachPlantBldgs","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.RentFromMachPlantBldgs"
"IF-2_202-00396","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.Tot562x","Tot562x","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.Tot562x"
"IF-2_202-00397","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.Aggrtvaluewithoutcons562x","Aggrtvaluewithoutcons562x","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.Aggrtvaluewithoutcons562x"
"IF-2_202-00398","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.Immovpropwithoutcons562x","Immovpropwithoutcons562x","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.Immovpropwithoutcons562x"
"IF-2_202-00399","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.Immovpropinadeqcons562x","Immovpropinadeqcons562x","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.Immovpropinadeqcons562x"
"IF-2_202-00400","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.Anyotherpropwithoutcons562x","Anyotherpropwithoutcons562x","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.Anyotherpropwithoutcons562x"
"IF-2_202-00401","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.Anyotherpropinadeqcons562x","Anyotherpropinadeqcons562x","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.Anyotherpropinadeqcons562x"
"IF-2_202-00402","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.FamilyPension","FamilyPension","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.FamilyPension"
"IF-2_202-00403","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IncomeNotified89AOS","IncomeNotified89AOS","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IncomeNotified89AOS"
"IF-2_202-00404","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IncomeNotified89ATypeOS","IncomeNotified89ATypeOS","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IncomeNotified89ATypeOS"
"IF-2_202-00405","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IncomeNotifiedOther89AOS","IncomeNotifiedOther89AOS","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IncomeNotifiedOther89AOS"
"IF-2_202-00406","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IncomeNotifiedPrYr89AOS","IncomeNotifiedPrYr89AOS","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IncomeNotifiedPrYr89AOS"
"IF-2_202-00407","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.AnyOtherIncome","AnyOtherIncome","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.AnyOtherIncome"
"IF-2_202-00408","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.OthersInc","OthersInc","object","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.OthersInc"
"IF-2_202-00409","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.OthersInc.OthersIncDtls","OthersIncDtls","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.OthersInc.OthersIncDtls"
"IF-2_202-00410","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IncChargeableSpecialRates","IncChargeableSpecialRates","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IncChargeableSpecialRates"
"IF-2_202-00411","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.LtryPzzlChrgblUs115BB","LtryPzzlChrgblUs115BB","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.LtryPzzlChrgblUs115BB"
"IF-2_202-00412","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IncChrgblUs115BBJ","IncChrgblUs115BBJ","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IncChrgblUs115BBJ"
"IF-2_202-00413","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IncChrgblUs115BBE","IncChrgblUs115BBE","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.IncChrgblUs115BBE"
"IF-2_202-00414","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.CashCreditsUs68","CashCreditsUs68","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.CashCreditsUs68"
"IF-2_202-00415","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.UnExplndInvstmntsUs69","UnExplndInvstmntsUs69","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.UnExplndInvstmntsUs69"
"IF-2_202-00416","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.SumRecdPrYrBusTRU562xii","SumRecdPrYrBusTRU562xii","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleOS.IncOthThanOwnRaceHorse.SumRecdPrYrBusTRU562xii"
